"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"TCA",2005,5.07724221241645055,887.987977104068370
"TGO",2005,1.6041379882302518,420.72904001414395
"THA",2005,10678.21794811388192901,6340480.189744493997213
"TTO",2005,94.22882641943624478,52791.07644572922019
"TWN",2005,274.24542571335380806,169063.34680014324662
"TZA",2005,751.11089658965303952,381900.607480077681626
"UGA",2005,2899.40048435900827750,1610043.247842636746386
"UMI",2005,45.75755088320976,0.0
"USA",2005,10.97109243607313396,3989.387360222957142
"VCT",2005,3.07181862311957507,1710.92293984779751
"VEN",2005,15565.21658443843657677,8535211.426235916520638
"VGB",2005,1.60787727655164952,681.76500112117635
"VIR",2005,0.36561744881727433,117.537979620443478
"VNM",2005,27778.73597780332504859,16364529.616036225027354
"VUT",2005,52.84166512325683873,32804.556640751805849
"ZAF",2005,522.32868883200079049,275305.362095530283294
"ZMB",2005,242.91232141524583125,114568.578464654608624
"ZWE",2005,27.48407887379123545,15467.651026058822606
"ABW",2006,0.07516239089138456,24.575413518195255
"AGO",2006,1400.68888075084981156,723258.415788235287791
"ARG",2006,24100.81244811373886920,9113001.705436430682605
"BDI",2006,5.76207786249213337,3188.83148194940494
"BEN",2006,0.0764804041083442,23.93587377742822
"BES",2006,2.49591197905815943,19.627859272771023
"BGD",2006,677.31534766448058299,381986.29015883758079
"BHS",2006,17.14283582060980883,1019.388377542666544
"BLZ",2006,1897.12887374544211816,906089.566058342667604
"BOL",2006,118804.15367748076317456,63087808.066316935477817
"BRA",2006,1415580.29786523975219983,897702039.806686272399132
"BRN",2006,442.35099291701996303,314885.807412547878467
"BTN",2006,256.30307394337022725,157146.835768680828161
"CAF",2006,5684.24553298379618370,3793755.08697623754381
"CHN",2006,4804.34023199832165604,2713195.50673452066553
"CIV",2006,16767.60592910091984108,7241884.482849137253925
"CMR",2006,14845.90192419757934896,9228326.709129813292849
"COD",2006,146457.10365326288199836,98435201.282933216102076
"COG",2006,11788.06632957851302908,7326840.592306541431820
"COL",2006,56050.96674109307865540,33770956.074421537812636
"CRI",2006,712.83560925592934722,417373.494360662306242
"CUB",2006,467.46983143267041668,213009.9273515913896460
"CYM",2006,2.98091570308051252,1004.388248175094385
"DMA",2006,4.67693955810546891,2834.5109862960607
"DOM",2006,535.06488386347970131,238018.487001221021577
"ECU",2006,6438.10239666079441166,4455128.867351690214437
"ETH",2006,2562.24733766789905406,1540123.167657526634593
"FJI",2006,168.31762538212466900,94969.450885016760821
"GAB",2006,10494.88135672232297189,6467796.802263897949890
"GHA",2006,3653.71551413628931334,1599881.086846038020783
"GIN",2006,235.08685377833344934,121746.109736682617695
"GLP",2006,2.95784273417588996,1682.89968875813228
"GNB",2006,48.84465673658366225,14809.570812683810311
"GNQ",2006,761.37650748298180827,479126.846195852241109
"GTM",2006,18336.68055188645701732,8950535.124838521326680
"GUF",2006,1943.56576389811846395,1541596.930956975546121
"GUY",2006,3744.20158842990318549,2615766.684330533153027
"HND",2006,14165.52696267000254418,7872300.659076124150979
"HTI",2006,21.95558692202908431,11085.415071219235699
"IDN",2006,468382.03588950623406961,428521279.548085016247189
"IND",2006,15125.48558068228613595,8095487.931037561088074
"JAM",2006,456.84368015035765915,249953.720484582098915
"KEN",2006,3339.87226300008531919,1922689.653880896235034
"KHM",2006,43256.09017190605080460,25791769.5188757016663945
"KNA",2006,7.79960949640624820,3906.89711814416097
"LAO",2006,33977.92893868596115491,19365787.951306098677865
"LBR",2006,6005.17714793247918632,2935349.633883898998200
"LCA",2006,1.86822840465277774,1025.119797665011326
"LKA",2006,413.12915873806544031,183235.447254816515094
"MAF",2006,0.6590684050477429,260.2932848862272
"MDG",2006,12821.23145794308691604,6871767.3981099792930276
"MDV",2006,0.45911258166229252,0.0
"MEX",2006,19397.94228039945066473,8512835.2332966150697811
"MMR",2006,23065.64980362276409752,13466447.791023679755626
"MOZ",2006,278.60854356718483453,130313.451353642201469
